IdCategoría,IdProducto,NombreProducto,Stock,PrecioUnidad,Medida,Contador,LongHoja,DenominaciónCompleta
TM,2035 001,L 20X35 KIRI,0,28.0383,L,670.0,0,TM 2035 001 L 20X35 KIRI L
TM,3020 001,CHATA 30X20 MARUPA,0,41.3732,L,671.0,0,TM 3020 001 CHATA 30X20 MARUPA L
TM,4020 001,CHATA 40X20 KIRI,"-0,569997013",57.7906,L,672.0,0,TM 4020 001 CHATA 40X20 KIRI L
TM,3535 001,L 35X35 KIRI,"-15,22000027",50.469,L,673.0,0,TM 3535 001 L 35X35 KIRI L
TM,6020 001,L 20X60 KIRI,0,49.7213,L,674.0,0,TM 6020 001 L 20X60 KIRI L
TM,6035 001,L 35X60 KIRI,"-7,800001621",385.8652,L,675.0,0,TM 6035 001 L 35X60 KIRI L
PPE,040,ARENA,99,391.0,P,697.0,"0,699999988",PPE 040 ARENA P
PPE,015,BRONCE,"88,3500061",309.6015,P,698.0,"0,699999988",PPE 015 BRONCE P
PPE,057,HUESO,999,391.0,P,701.0,"0,699999988",PPE 057 HUESO P
SER,2,SERRUCHO GRANDE -10 UNID-,500,32.1555,U,702.0,0,SER 2 SERRUCHO GRANDE -10 UNID- U
PPA,033,SEQUOIA,"92,88000488",2850.0,P,705.0,"0,699999988",PPA 033 SEQUOIA P
PPT,005,MARFIL,"-33,20000076",42.6628,P,706.0,"0,699999988",PPT 005 MARFIL P
PPA,105=056,TIZA,"84,90996552",2850.0,P,707.0,"0,75",PPA 105=056 TIZA P
PPA,103,NIEVE,"83,95000458",2850.0,P,708.0,"0,699999988",PPA 103 NIEVE P
PPA,126,LIGHT IVORY,"27,78999329",2850.0,P,709.0,"0,699999988",PPA 126 LIGHT IVORY P
PPA,114=048,HABANO,"65,11003113",2850.0,P,710.0,"0,699999988",PPA 114=048 HABANO P
PPA,118,VERDE MOSS,"78,66000366",2850.0,P,711.0,"0,699999988",PPA 118 VERDE MOSS P
PPA,113=025,BRUMA,"68,36999512",2850.0,P,712.0,"0,699999988",PPA 113=025 BRUMA P
PPA,128=078,AZUL NOCHE,"73,61001587",2850.0,P,713.0,"0,699999988",PPA 128=078 AZUL NOCHE P
PIE,2,PIE PORT. 20X25,45,116.1574,U,716.0,0,PIE 2 PIE PORT. 20X25 U
PIE,4,PIE PORT. 13X18 (2.5),9,72.9113,U,718.0,0,PIE 4 PIE PORT. 13X18 (2.5) U
PPA,110=064,KRAFT,"61,02001953",2850.0,P,721.0,"0,699999988",PPA 110=064 KRAFT P
PPA,111,IVORY,"52,41998672",2850.0,P,723.0,"0,699999988",PPA 111 IVORY P
PPA,038,PLATA,-2,2850.0,P,724.0,"0,699999988",PPA 038 PLATA P
PPA,120=102,LIGHT MOSS,"72,20001221",2850.0,P,725.0,"0,699999988",PPA 120=102 LIGHT MOSS P
PPA,108=016,BLACK,"77,44001007",2850.0,P,726.0,"0,699999988",PPA 108=016 BLACK P
PPA,127=75,INDIGO,92,2850.0,P,727.0,"0,699999988",PPA 127=75 INDIGO P
PPA,117,ARRAYAN,"-32,67999649",2850.0,P,728.0,"0,699999988",PPA 117 ARRAYAN P
PPA,112=061,SELVA,"95,96000671",2850.0,P,729.0,"0,699999988",PPA 112=061 SELVA P
PPA,116,CREAM,"7,5",2850.0,P,730.0,"0,699999988",PPA 116 CREAM P
POL,000 000,POLICARBONATO 2MM COMPACTO,0,494.6991,S,731.0,0,POL 000 000 POLICARBONATO 2MM COMPACTO S
PPE,008,PETROLEO,"38,32004547",391.0,P,735.0,"0,699999988",PPE 008 PETROLEO P
TM,4530 001,BOMBE 4530 GUST KIRI,"2,279999733",76.0364,L,737.0,0,TM 4530 001 BOMBE 4530 GUST KIRI L
PPA,104,BLANCO,"50,76998901",2850.0,P,740.0,"0,699999988",PPA 104 BLANCO P
PPE,056,BRUMA,"72,40999603",391.0,P,743.0,"0,699999988",PPE 056 BRUMA P
PPA,00T,TIZA,"19,74998474",2850.0,P,745.0,"0,699999988",PPA 00T TIZA P
PPE,053,UVA,"58,41997147",391.0,P,746.0,"0,699999988",PPE 053 UVA P
PPE,001,GRIS PERLA,"85,34999847",309.6015,P,747.0,"0,699999988",PPE 001 GRIS PERLA P
PPE,052,LAVANDA,"96,43000031",309.6015,P,748.0,"0,699999988",PPE 052 LAVANDA P
PPE,061,VITREA,"75,48000336",391.0,P,749.0,"0,699999988",PPE 061 VITREA P
TM,2045 001,L 20X45 KIRI,"12,35999966",44.8008,L,750.0,0,TM 2045 001 L 20X45 KIRI L
PPE,054,CALA,"33,2599678",391.0,P,751.0,"0,699999988",PPE 054 CALA P
PPE,059,TUCAN,"95,69998932",391.0,P,752.0,"0,699999988",PPE 059 TUCAN P
TAN,1207 001,ELE ESPACIAL K. 40 X 40,"2,509998798",348.5878,L,754.0,0,TAN 1207 001 ELE ESPACIAL K. 40 X 40 L
TAN,314 012,FILETE C/GARGANTA T. EN HOJA,"-2,569999695",242.4381,L,755.0,0,TAN 314 012 FILETE C/GARGANTA T. EN HOJA L
TM,4520 001,45X20 SHIP,"-0,469999999",38.1261,L,756.0,0,TM 4520 001 45X20 SHIP L
SUR,2220 001,ELE 20X35 FINGER NATURAL PF 71000,"-1,799999118",16.1923,L,760.0,0,SUR 2220 001 ELE 20X35 FINGER NATURAL PF 71000 L
SUR,2195 001,PECHO PALOMA NAT 50X25 PF 48000,"0,430000663",20.8703,L,761.0,0,SUR 2195 001 PECHO PALOMA NAT 50X25 PF 48000 L
SUR,2194 001,USA 45X30 CRUDA MOLDURADA PF 19000,"3,979999781",20.8703,L,762.0,0,SUR 2194 001 USA 45X30 CRUDA MOLDURADA PF 19000 L
PIE,1,PIE PORT. 20X30,7,127.7732,U,763.0,0,PIE 1 PIE PORT. 20X30 U
PIE,3,PIE PORT. 15X21,36,92.9261,U,764.0,0,PIE 3 PIE PORT. 15X21 U
PIE,5,PIE PORT. 10X15,48,67.0136,U,765.0,0,PIE 5 PIE PORT. 10X15 U
PPE,038,AFRICANO,"30,00999832",309.5396,P,779.0,"0,699999988",PPE 038 AFRICANO P
PPE,058,OXIDO,"45,65000534",309.5396,P,781.0,"0,699999988",PPE 058 OXIDO P
PPE,010,TOPO,"90,36997986",309.6974,P,782.0,"0,699999988",PPE 010 TOPO P
IRI,Q602,CHATA 30X30 GRUESA PINO,"-4,040008068",258.964,L,786.0,0,IRI Q602 CHATA 30X30 GRUESA PINO L
IRI,Q501A,BOMBE 20X14 GRABADA PINO,"9,650000572",93.8316,L,787.0,0,IRI Q501A BOMBE 20X14 GRABADA PINO L
IRI,Q602M,CHATA 30X30 GRUESA MARUPA,"1,199999928",499.3612,L,791.0,0,IRI Q602M CHATA 30X30 GRUESA MARUPA L
IRI,Q546,L 20X35 PINO CLEAR NATURAL,"15,24999714",186.8231,L,793.0,0,IRI Q546 L 20X35 PINO CLEAR NATURAL L
,,,,,,,,
EUC,ALIPTO,EUCALIPTO ARMADERA,"99,90000153",194.925,L,833.0,0,EUC ALIPTO EUCALIPTO ARMADERA L
EUC,ALIPTO,"EUCALIPTO 6,5 RUTEADO PARA BASTIDOR","99,98999786",194.925,L,834.0,0,"EUC ALIPTO EUCALIPTO 6,5 RUTEADO PARA BASTIDOR L"
ALA,MO,ALAMO 2 X 1 PULGADAS PARA BASTIDOR,"999,9000244",200.0,L,835.0,0,ALA MO ALAMO 2 X 1 PULGADAS PARA BASTIDOR L
LIE,NZO,PARA BASTIDOR (ENGRAMPADO),"99,90000153",259.9,S,836.0,0,LIE NZO PARA BASTIDOR (ENGRAMPADO) S
EUC,0001,"EUCALIPTO ARMADERAS 6,3 X 2 CM",100,194.925,L,837.0,0,"EUC 0001 EUCALIPTO ARMADERAS 6,3 X 2 CM L"
AL,000,LUSTRE PARA MADERA,"99,98999786",71.4725,S,839.0,0,AL 000 LUSTRE PARA MADERA S
LAM,INA, 000 LAMINAS,"999,9899902",2079.2,S,840.0,0,LAM INA  000 LAMINAS S
ENT,ELADO,BASTIDORES GRAMPAS,"999,9899902",402.5,S,841.0,0,ENT ELADO BASTIDORES GRAMPAS S
ESP,...,ESPEJO 4 MM,"55,5",5420.0,S,856.0,0,ESP ... ESPEJO 4 MM S
PPA,AAA,AAA,200,2850.0,L,864.0,0,PPA AAA AAA L
PPA,055,PIEL,0,2850.0,P,865.0,0,PPA 055 PIEL P
PPA,015,BRONCE,0,2850.0,P,866.0,0,PPA 015 BRONCE P
PPA,000,MARFIL,"999,9899902",2850.0,P,867.0,"0,699999988",PPA 000 MARFIL P
AAA,AAA,AAA,0,0.0,L,868.0,0,AAA AAA AAA L
AAA,PRUEBA,PRUEBA,0,1000.0,L,1801.0,0,AAA PRUEBA PRUEBA
PRUEBA,PRUEBA,PRUEBA,0,15000.0,P,1802.0,0,PRUEBA PRUEBA PRUEBA
PRUEBA,PRUEBA2,PRUEBA,0,10000.0,P,1803.0,0,PRUEBA PRUEBA2 PRUEBA
PRUEBA,PRUEBA3,PRUEBA 3,0,10000.0,P,1804.0,0,PRUEBA PRUEBA3 PRUEBA 3
PRUEBA,4000,PRUEBA,0,5000,L,1805.0,0,PRUEBA 4000 PRUEBA
